section_name,firstname,pub_date
Sunday Review,Seema,2015-07-11
Sports,Brendan,2015-07-11
Sports,Zach,2015-07-11
Sports,Zach,2015-07-11
Sports,Rob,2015-07-11
Sports,Scott,2015-07-11
Opinion,Joe,2015-07-11
Sports,Andrew,2015-07-11
N.Y. / Region,Noah,2015-07-11
N.Y. / Region,Jesse,2015-07-11
Business Day,Brooks,2015-07-11
N.Y. / Region,Corey,2015-07-11
Books,William,2015-07-11
U.S.,Ron,2015-07-11
N.Y. / Region,Thomas,2015-07-11
U.S.,Julia,2015-07-11
Sports,Christopher,2015-07-11
U.S.,Andrew,2015-07-11
Sports,Marc,2015-07-11
World,Marc,2015-07-11
U.S.,Mark,2015-07-11
Arts,Jon,2015-07-11
Arts,Mike,2015-07-11
World,Mohammed,2015-07-11
Theater,Erik,2015-07-11
Sports,Rebecca,2015-07-11
Business Day,Mary,2015-07-11
World,Robert,2015-07-11
Movies,A.,2015-07-11
Business Day,Keith,2015-07-11
Books,Michiko,2015-07-11
World,Ceylan,2015-07-11
Technology,Mike,2015-07-11
Sports,Jeré,2015-07-11
U.S.,Jennifer,2015-07-11
Arts,Brian,2015-07-11
Arts,Anthony,2015-07-11
Arts,Gia,2015-07-11
World,Michael,2015-07-11
World,Suzanne,2015-07-11
U.S.,James,2015-07-11
The Upshot,Neil,2015-07-11
U.S.,Robert,2015-07-11
Sports,Ken,2015-07-11
Business Day,Landon,2015-07-11
Business Day,Tony,2015-07-11
Business Day,Jack,2015-07-11
Sports,Ian,2015-07-11
Business Day,Stephen,2015-07-11
Business Day,Reynolds,2015-07-11
Business Day,Chad,2015-07-11
World,Thomas,2015-07-11
The Upshot,Justin,2015-07-11
World,Kimiko,2015-07-11
Arts,Frank,2015-07-11
World,Michael,2015-07-11
World,Liz,2015-07-11
U.S.,Michael,2015-07-11
N.Y. / Region,Michael,2015-07-11
Opinion,Pedro,2015-07-11
Business Day,Binyamin,2015-07-11
U.S.,Julie,2015-07-11
The Upshot,Josh,2015-07-11
Your Money,Ron,2015-07-11
U.S.,Jennifer,2015-07-11
Sports,David,2015-07-11
Business Day,Jonathan,2015-07-11
Business Day,Michael,2015-07-11
U.S.,Julie,2015-07-11
Your Money,John,2015-07-11
Arts,Scott,2015-07-11
Arts,Neil,2015-07-11
Movies,Robert,2015-07-11
The Upshot,Damon,2015-07-11
Your Money,Paul,2015-07-11
Business Day,Ravi,2015-07-11
World,Nick,2015-07-11
World,Chris,2015-07-11
U.S.,Nicholas,2015-07-11
Opinion,Edward,2015-07-11
The Upshot,Margot,2015-07-11
Fashion & Style,Vanessa,2015-07-11
World,David,2015-07-11
U.S.,Jennifer,2015-07-11
Sports,Ben,2015-07-11
World,Julfikar,2015-07-11
Opinion,Kenan,2015-07-11
Opinion,Patrick,2015-07-11
World,Choe,2015-07-11
U.S.,Richard,2015-07-11
N.Y. / Region,Alexander,2015-07-11
Sports,Katharine,2015-07-11
Business Day,Liz,2015-07-11
Business Day,Nicola,2015-07-11
Books,Alexandra,2015-07-11
Business Day,Paul,2015-07-11
N.Y. / Region,Kate,2015-07-11
Arts,Judith,2015-07-12
Arts,Sarah,2015-07-12
false,Maggie,2015-07-12
N.Y. / Region,Bill,2015-07-12
U.S.,Retroreport,2015-07-12
Arts,Brooks,2015-07-12
Arts,Bruce,2015-07-12
Crosswords/Games,Thomas,2015-07-12
Opinion,Paul,2015-07-12
Technology,Conor,2015-07-12
false,Maggie,2015-07-12
Arts,Andrew,2015-07-12
Arts,Brooks,2015-07-12
NYT Now,Joseph,2015-07-12
Arts,Dave,2015-07-12
Arts,Brooks,2015-07-12
Arts,Kathryn,2015-07-12
,International,2015-07-12
,International,2015-07-12
Opinion,Paul,2015-07-12
U.S.,Rasha,2015-07-12
Travel,Diane,2015-07-12
NYT Now,Andrea,2015-07-12
Fashion & Style,Vincent,2015-07-12
Books; Arts,Jacob,2015-07-12
Books; Arts,Maria,2015-07-12
N.Y. / Region,Ileana,2015-07-12
Sports,Rob,2015-07-12
Sports,Scott,2015-07-12
U.S.,Erik,2015-07-12
Sports,Brendan,2015-07-12
U.S.,Abby,2015-07-12
Sports,Zach,2015-07-12
Sports,David,2015-07-12
Sports,Ben,2015-07-12
U.S.,Nicholas,2015-07-12
World,Simon,2015-07-12
World,David,2015-07-12
N.Y. / Region,Margalit,2015-07-12
Arts,Bruce,2015-07-12
U.S.,Katharine,2015-07-12
U.S.,Ron,2015-07-12
U.S.,William,2015-07-12
N.Y. / Region,Shivani,2015-07-12
N.Y. / Region,Sarah,2015-07-12
N.Y. / Region,Alice,2015-07-12
N.Y. / Region,Joanne,2015-07-12
World,Andrew,2015-07-12
N.Y. / Region,Susan,2015-07-12
World,Saeed,2015-07-12
World,Raphael,2015-07-12
World,Ian,2015-07-12
World,Andrew,2015-07-12
Sports,Harvey,2015-07-12
World,Chris,2015-07-12
World,Doreen,2015-07-12
Sports,Ian,2015-07-12
Theater,Ashley,2015-07-12
N.Y. / Region,Michael,2015-07-12
Opinion,Tristram,2015-07-12
U.S.,Sheryl,2015-07-12
N.Y. / Region,Joyce,2015-07-12
Opinion,Bill,2015-07-12
N.Y. / Region,Ken,2015-07-12
Business Day,Matt,2015-07-12
Opinion,Kate,2015-07-12
Opinion,Maxine,2015-07-12
Opinion,Todd,2015-07-12
Opinion,Nicholas,2015-07-12
Opinion,Brian,2015-07-12
Opinion,Maris,2015-07-12
Opinion,Jon,2015-07-12
Sunday Review,Conor,2015-07-12
Opinion,Steve,2015-07-12
Opinion,Brittany,2015-07-12
Sports,Tyler,2015-07-12
World,Alison,2015-07-12
U.S.,Amy,2015-07-12
World,Jim,2015-07-12
Books,Alexandra,2015-07-12
U.S.,Ashley,2015-07-12
Sports,Dave,2015-07-12
Business Day,Adam,2015-07-12
World,Michael,2015-07-12
Sports,Christopher,2015-07-12
World,Mujib,2015-07-12
World,Chris,2015-07-12
World,Gaia,2015-07-12
World,Anemona,2015-07-12
Business Day,James,2015-07-12
Style,Peter,2015-07-12
The Upshot,Nate,2015-07-12
Travel,Charu,2015-07-12
Style,Teddy,2015-07-12
Business Day,Hiroko,2015-07-12
The Upshot,Sendhil,2015-07-12
World,Kareem,2015-07-12
Business Day,John,2015-07-12
Business Day,Paul,2015-07-12
Business Day,Conrad,2015-07-12
Business Day,Conrad,2015-07-12
Business Day,Tim,2015-07-12
Business Day,Amy,2015-07-12
N.Y. / Region,Michael,2015-07-12
Business Day,John,2015-07-12
N.Y. / Region,Sam,2015-07-12
N.Y. / Region,Jessica,2015-07-12
N.Y. / Region,Alan,2015-07-12
Fashion & Style,Bill,2015-07-12
Real Estate,Joanne,2015-07-12
Opinion,Daryl,2015-07-12
Fashion & Style,Sarah,2015-07-12
Real Estate,Vivian,2015-07-12
Fashion & Style,Jennifer,2015-07-12
Real Estate,Robin,2015-07-12
Opinion,Glenn,2015-07-12
Fashion & Style,Linda,2015-07-12
N.Y. / Region,Corey,2015-07-12
N.Y. / Region,Liriel,2015-07-12
N.Y. / Region,Ginia,2015-07-12
Travel,Ashley,2015-07-12
Real Estate,Michelle,2015-07-12
Arts,Victoria,2015-07-12
Arts,Bruce,2015-07-12
Sports,Dan,2015-07-12
Business Day,Gretchen,2015-07-12
Real Estate,Michelle,2015-07-12
Movies,Dana,2015-07-12
Arts,Kathryn,2015-07-12
Movies,Andy,2015-07-12
Arts,Gia,2015-07-12
Arts,Jon,2015-07-12
Real Estate,Joyce,2015-07-12
Opinion,Howell,2015-07-12
Books,Joumana,2015-07-12
Books,Holly,2015-07-12
Books,Faith,2015-07-12
Books,Natalie,2015-07-12
Books,Carmela,2015-07-12
Books,Jennifer,2015-07-12
Books,Robyn,2015-07-12
Books,Arthur,2015-07-12
Books,Aatish,2015-07-12
Books,Scott,2015-07-12
Books,Manuel,2015-07-12
Books,John,2015-07-12
Real Estate,Lisa,2015-07-12
Real Estate,Elaine,2015-07-12
N.Y. / Region,Gabrielle,2015-07-12
Travel,Ingrid,2015-07-12
Magazine,Kent,2015-07-12
Magazine,Malia,2015-07-12
Magazine,Arthur,2015-07-12
Travel,Porter,2015-07-12
Real Estate,Ronnie,2015-07-12
Style,Philip,2015-07-12
Style,Peter,2015-07-12
Job Market,Rob,2015-07-12
Fashion & Style,Lois,2015-07-12
Movies,J.,2015-07-12
Arts,Ben,2015-07-12
Arts,Jon,2015-07-12
Magazine,Por,2015-07-12
Theater,Anthony,2015-07-12
Travel,Steve,2015-07-12
Travel,Elaine,2015-07-12
Arts,Brian,2015-07-12
Travel,Danny,2015-07-12
Magazine,Interview,2015-07-12
Magazine,Lisa,2015-07-12
Travel,Seth,2015-07-12
Arts,Zachary,2015-07-12
Movies,Dan,2015-07-12
Theater,Charles,2015-07-12
Travel,Sarah,2015-07-12
Arts,George,2015-07-12
Theater,Eric,2015-07-12
The Upshot,Neil,2015-07-12
Magazine,Kwame,2015-07-12
Magazine,Steve,2015-07-12
Magazine,Sam,2015-07-12
Travel,Jennifer,2015-07-12
Movies,Melena,2015-07-12
Books,Christopher,2015-07-12
Books,Laline,2015-07-12
Real Estate,Walecia,2015-07-12
Books,Alice,2015-07-12
Travel,Shivani,2015-07-12
Magazine,Emily,2015-07-12
Travel,Alyson,2015-07-12
Books,Helen,2015-07-12
Books,Roger,2015-07-12
Books,Noelle,2015-07-12
Books,Jacob,2015-07-12
Books,Gregory,2015-07-12
Opinion,Patrick,2015-07-12
Science,Michael,2015-07-13
Science,Jonathan,2015-07-13
U.S.,Patrick,2015-07-13
Crosswords/Games,Deb,2015-07-13
Opinion,Paul,2015-07-13
Sports,Daniel,2015-07-13
Technology,Conor,2015-07-13
Travel,Stephanie,2015-07-13
false,Nick,2015-07-13
false,Andrew,2015-07-13
NYT Now,Andrea,2015-07-13
false,Nicholas,2015-07-13
false,Su,2015-07-13
Multimedia/Photos,Alaska,2015-07-13
Arts,Graham,2015-07-13
false,Nicholas,2015-07-13
false,Anna,2015-07-13
World,Sona,2015-07-13
false,Alainna,2015-07-13
Fashion & Style,Guy,2015-07-13
Arts,Michael,2015-07-13
Science,Brent,2015-07-13
Magazine,Haley,2015-07-13
Arts,Jennifer,2015-07-13
Arts,Erik,2015-07-13
Arts,Jonathan,2015-07-13
false,Julie,2015-07-13
Arts,Roslyn,2015-07-13
Sports,Richard,2015-07-13
false,Alexandria,2015-07-13
Opinion,Margaret,2015-07-13
Arts,Michael,2015-07-13
U.S.,Whitehouse,2015-07-13
false,Alessandra,2015-07-13
Science,C.,2015-07-13
false,Andrew,2015-07-13
Technology,Mike,2015-07-13
false,Abigail,2015-07-13
false,First,2015-07-13
U.S.,Kj,2015-07-13
false,Amy,2015-07-13
Opinion,Adam,2015-07-13
Opinion,Adam,2015-07-13
World,Larry,2015-07-13
false,Alan,2015-07-13
false,Nicholas,2015-07-13
Arts,Dave,2015-07-13
false,Teresa,2015-07-13
World,Toby,2015-07-13
U.S.,Patrick,2015-07-13
,International,2015-07-13
Your Money,Carl,2015-07-13
U.S.,Scott,2015-07-13
N.Y. / Region,Matt,2015-07-13
false,Alan,2015-07-13
Technology,Nick,2015-07-13
false,Dealbook,2015-07-13
false,Amy,2015-07-13
Opinion,Alex,2015-07-13
World,Chris,2015-07-13
N.Y. / Region,Benjamin,2015-07-13
Health,Gretchen,2015-07-13
Science,James,2015-07-13
false,Jane,2015-07-13
Science,David,2015-07-13
NYT Now,Adeel,2015-07-13
false,Sadie,2015-07-13
Travel,Elaine,2015-07-13
Opinion,Charles,2015-07-13
Opinion,Peter,2015-07-13
Opinion,Howard,2015-07-13
Opinion,Paul,2015-07-13
World,Cecilia,2015-07-13
Business Day,Nelson,2015-07-13
Multimedia,Kerri,2015-07-13
Technology,Liam,2015-07-13
Arts,Jeremy,2015-07-13
N.Y. / Region,Liam,2015-07-13
Arts,Kathryn,2015-07-13
Business Day,Kim,2015-07-13
Business Day,Emily,2015-07-13
N.Y. / Region,Chadwick,2015-07-13
Theater,Ben,2015-07-13
Sports,Scott,2015-07-13
Sports,Brendan,2015-07-13
Sports,Karen,2015-07-13
U.S.,Robert,2015-07-13
N.Y. / Region,Ileana,2015-07-13
N.Y. / Region,Nikita,2015-07-13
World,Rick,2015-07-13
U.S.,Sam,2015-07-13
U.S.,Monica,2015-07-13
Sports,Tyler,2015-07-13
N.Y. / Region,Thomas,2015-07-13
U.S.,Dave,2015-07-13
World,Simon,2015-07-13
Sports,Harvey,2015-07-13
World,Andrew,2015-07-13
U.S.,Peter,2015-07-13
World,Rick,2015-07-13
World,Melissa,2015-07-13
Business Day,David,2015-07-13
Technology,Paul,2015-07-13
World,Stephen,2015-07-13
U.S.,Clyde,2015-07-13
Arts,Bruce,2015-07-13
World,David,2015-07-13
Business Day,Ben,2015-07-13
Sports,Karen,2015-07-13
N.Y. / Region,James,2015-07-13
Sports,David,2015-07-13
Sports,Rob,2015-07-13
Arts,Neil,2015-07-13
Books,Jonathan,2015-07-13
World,Jeremy,2015-07-13
Arts,Anthony,2015-07-13
Arts,Joshua,2015-07-13
Books,Sarah,2015-07-13
Arts,James,2015-07-13
Arts,David,2015-07-13
World,Suzanne,2015-07-13
Arts,Alastair,2015-07-13
Theater,Laurel,2015-07-13
Sports,Tim,2015-07-13
World,Farooq,2015-07-13
Sports,Ben,2015-07-13
Business Day,Noam,2015-07-13
Business Day,Michael,2015-07-13
Sports,Ian,2015-07-13
N.Y. / Region,James,2015-07-13
U.S.,Albert,2015-07-13
Theater,Michael,2015-07-13
World,Michael,2015-07-13
Sports,Christopher,2015-07-13
N.Y. / Region,Rachel,2015-07-13
Arts,Anthony,2015-07-13
N.Y. / Region,Tatiana,2015-07-13
Opinion,Lou,2015-07-13
World,Azam,2015-07-13
Sports,Rob,2015-07-13
World,Andrew,2015-07-13
U.S.,Patrick,2015-07-13
Business Day,Jonathan,2015-07-13
Universal,Por,2015-07-14
Universal,Por,2015-07-14
Universal,Por,2015-07-14
Universal,Por,2015-07-14
Crosswords/Games,Deb,2015-07-14
Movies,Roberta,2015-07-14
Movies,Stephen,2015-07-14
Opinion,A.,2015-07-14
N.Y. / Region,Damon,2015-07-14
Technology,Vindu,2015-07-14
Opinion,Abe,2015-07-14
Opinion,A.,2015-07-14
Fashion & Style,Matthew,2015-07-14
Opinion,A.,2015-07-14
NYT Now,Andrea,2015-07-14
Opinion,A.,2015-07-14
Arts,Eve,2015-07-14
Opinion,Paul,2015-07-14
false,Nicholas,2015-07-14
false,Nick,2015-07-14
false,Marie,2015-07-14
false,Alan,2015-07-14
Science,Jason,2015-07-14
Books,Randall,2015-07-14
false,Amy,2015-07-14
World,Kyle,2015-07-14
false,Alan,2015-07-14
Fashion & Style,Matthew,2015-07-14
false,Katie,2015-07-14
Business Day,Bob,2015-07-14
false,Maggie,2015-07-14
false,Andrew,2015-07-14
false,Anemona,2015-07-14
N.Y. / Region,Emma,2015-07-14
Opinion,Paul,2015-07-14
U.S.,T.,2015-07-14
Arts,Erica,2015-07-14
Technology,Conor,2015-07-14
T Magazine,Nathan,2015-07-14
Opinion,Mark,2015-07-14
false,Nicholas,2015-07-14
false,Alice,2015-07-14
false,Eleanor,2015-07-14
,International,2015-07-14
Arts,Daniel,2015-07-14
Arts,Roslyn,2015-07-14
T Magazine,Leanne,2015-07-14
Arts,Robin,2015-07-14
false,Alan,2015-07-14
Opinion,Paul,2015-07-14
Opinion,Gary,2015-07-14
World,Alan,2015-07-14
U.S.,Meghan,2015-07-14
Opinion,Paul,2015-07-14
false,First,2015-07-14
,International,2015-07-14
false,Gemma,2015-07-14
N.Y. / Region,Amelia,2015-07-14
Science,Jason,2015-07-14
false,Philip,2015-07-14
Arts,Gia,2015-07-14
false,Amie,2015-07-14
Opinion,Galit,2015-07-14
N.Y. / Region,Joshua,2015-07-14
World,Amy,2015-07-14
false,Mary,2015-07-14
Fashion & Style,Oresti,2015-07-14
NYT Now,Adeel,2015-07-14
Travel,Shivani,2015-07-14
Opinion,Joe,2015-07-14
Opinion,David,2015-07-14
Opinion,Pratap,2015-07-14
Multimedia/Photos,Andrew,2015-07-14
Sports,Brian,2015-07-14
Arts,Kathryn,2015-07-14
Sports,Tyler,2015-07-14
Business Day,Michael,2015-07-14
T Magazine,Nathan,2015-07-14
T Magazine,Katie,2015-07-14
Business Day,Sydney,2015-07-14
World,Robert,2015-07-14
World,Peter,2015-07-14
Sports,Scott,2015-07-14
Arts,Bruce,2015-07-14
N.Y. / Region,Sandra,2015-07-14
N.Y. / Region,Ashley,2015-07-14
N.Y. / Region,Ashley,2015-07-14
Business Day,Nelson,2015-07-14
U.S.,Mitch,2015-07-14
N.Y. / Region,Mireya,2015-07-14
Sports,Karen,2015-07-14
Business Day,Michael,2015-07-14
U.S.,Jess,2015-07-14
Sports,Tyler,2015-07-14
U.S.,Sam,2015-07-14
Business Day,Serge,2015-07-14
U.S.,Michael,2015-07-14
N.Y. / Region,Noah,2015-07-14
U.S.,Amy,2015-07-14
U.S.,Richard,2015-07-14
Business Day,Andrew,2015-07-14
U.S.,Erik,2015-07-14
Business Day,Nate,2015-07-14
Science,Sabrina,2015-07-14
Sports,Karen,2015-07-14
Business Day,Bill,2015-07-14
N.Y. / Region,Winnie,2015-07-14
Business Day,Liam,2015-07-14
Business Day,Matthew,2015-07-14
Arts,Jon,2015-07-14
N.Y. / Region,J.,2015-07-14
Science,Kenneth,2015-07-14
World,Adam,2015-07-14
World,Rick,2015-07-14
Science,Erica,2015-07-14
Business Day,Alexandra,2015-07-14
Books,Louis,2015-07-14
U.S.,Matthew,2015-07-14
Arts,Randy,2015-07-14
Sports,Christopher,2015-07-14
Business Day,Michael,2015-07-14
Theater,Laura,2015-07-14
Theater,Ken,2015-07-14
Business Day,Matthew,2015-07-14
Arts,Doreen,2015-07-14
Technology,Mark,2015-07-14
Arts,Gia,2015-07-14
World,Diaa,2015-07-14
Health,Nicholas,2015-07-14
World,Diaa,2015-07-14
Sports,Ken,2015-07-14
Sports,Ian,2015-07-14
U.S.,Gardiner,2015-07-14
World,Celestine,2015-07-14
Business Day,Mark,2015-07-14
World,Carlotta,2015-07-14
Business Day,William,2015-07-14
Arts,Neil,2015-07-14
World,Diaa,2015-07-14
World,Jack,2015-07-14
Business Day,Peter,2015-07-14
N.Y. / Region,Elizabeth,2015-07-14
World,Robert,2015-07-14
N.Y. / Region,Kirk,2015-07-14
Business Day,Peter,2015-07-14
Business Day,David,2015-07-14
Health,Donald,2015-07-14
Health,Sabrina,2015-07-14
Sports,Richard,2015-07-14
Technology,David,2015-07-14
U.S.,Julie,2015-07-14
Science,Dennis,2015-07-14
The Upshot,Neil,2015-07-14
Business Day,George,2015-07-14
World,Christine,2015-07-14
World,William,2015-07-14
World,William,2015-07-14
U.S.,Fernanda,2015-07-14
Science,Natalie,2015-07-14
Theater,Ben,2015-07-14
Sports,Victor,2015-07-14
World,Omar,2015-07-14
World,Jim,2015-07-14
World,Anemona,2015-07-14
World,Steven,2015-07-14
World,Dan,2015-07-14
Business Day,Chad,2015-07-14
World,Kit,2015-07-14
World,Thomas,2015-07-14
Business Day,Chad,2015-07-14
Business Day,Michael,2015-07-14
The Upshot,Austin,2015-07-14
The Upshot,Nate,2015-07-14
U.S.,Nick,2015-07-14
U.S.,Gerry,2015-07-14
The Upshot,Derek,2015-07-14
U.S.,Patrick,2015-07-14
Sports,Kelley,2015-07-14
Opinion,Jay,2015-07-14
Opinion,Roger,2015-07-14
World,David,2015-07-14
World,Patrick,2015-07-14
Business Day,Amy,2015-07-14
Business Day,Chad,2015-07-14
World,Thomas,2015-07-14
World,Suzanne,2015-07-14
Science,Carl,2015-07-14
false,Nick,2015-07-15
Fashion & Style,Erica,2015-07-15
Crosswords/Games,Deb,2015-07-15
Science,Jason,2015-07-15
Science,Nicholas,2015-07-15
Technology,Daniel,2015-07-15
false,Nicholas,2015-07-15
Movies,Mekado,2015-07-15
NYT Now,Andrea,2015-07-15
Arts,Joshua,2015-07-15
false,Randy,2015-07-15
false,Patrick,2015-07-15
false,Nicholas,2015-07-15
Opinion,Laurie,2015-07-15
false,Jeremy,2015-07-15
U.S.,Gardena,2015-07-15
false,Adrienne,2015-07-15
Arts,Michael,2015-07-15
Science,Jonathan,2015-07-15
false,Gerry,2015-07-15
false,Francis,2015-07-15
false,Rima,2015-07-15
false,Alexandra,2015-07-15
false,Alan,2015-07-15
T Magazine,Barbara,2015-07-15
false,Maggie,2015-07-15
false,Nicholas,2015-07-15
Arts,Erik,2015-07-15
false,Maggie,2015-07-15
false,Hattie,2015-07-15
false,Patrick,2015-07-15
Arts,Jennifer,2015-07-15
Arts,Andrew,2015-07-15
false,Andrew,2015-07-15
Opinion,Paul,2015-07-15
Technology,Kit,2015-07-15
U.S.,Margaux,2015-07-15
false,Andrew,2015-07-15
Arts,Erik,2015-07-15
false,Roni,2015-07-15
Travel,Fritzie,2015-07-15
false,Julie,2015-07-15
Arts,Mekado,2015-07-15
Arts,Christopher,2015-07-15
false,Manny,2015-07-15
Arts,Michael,2015-07-15
false,Anna,2015-07-15
,International,2015-07-15
false,Angela,2015-07-15
,International,2015-07-15
false,Patrick,2015-07-15
Arts,Emmarie,2015-07-15
U.S.,Haeyoun,2015-07-15
T Magazine,Swiss,2015-07-15
false,Nick,2015-07-15
Opinion,Paul,2015-07-15
Arts,Roslyn,2015-07-15
Opinion,Paul,2015-07-15
N.Y. / Region,Gary,2015-07-15
false,Alan,2015-07-15
false,Andrew,2015-07-15
Opinion,Thomas,2015-07-15
false,Amie,2015-07-15
Opinion,Dan,2015-07-15
World,Austin,2015-07-15
N.Y. / Region,Joshua,2015-07-15
false,Roni,2015-07-15
NYT Now,Adeel,2015-07-15
Travel,Elaine,2015-07-15
false,Gretchen,2015-07-15
Opinion,Steven,2015-07-15
Opinion,Jacob,2015-07-15
Opinion,Frank,2015-07-15
Multimedia,David,2015-07-15
World,Austin,2015-07-15
Arts,Kathryn,2015-07-15
N.Y. / Region,Stephanie,2015-07-15
N.Y. / Region,Jane,2015-07-15
N.Y. / Region,Colleen,2015-07-15
U.S.,Jackie,2015-07-15
Sports,Tyler,2015-07-15
T Magazine,Nicholas,2015-07-15
The Upshot,Josh,2015-07-15
Sports,Scott,2015-07-15
N.Y. / Region,Matt,2015-07-15
Business Day,Neil,2015-07-15
N.Y. / Region,Lisa,2015-07-15
N.Y. / Region,Thomas,2015-07-15
World,David,2015-07-15
N.Y. / Region,Ileana,2015-07-15
Sports,Karen,2015-07-15
U.S.,Jack,2015-07-15
Arts,Sam,2015-07-15
Business Day,Hiroko,2015-07-15
Sports,Tyler,2015-07-15
World,Rick,2015-07-15
Sports,Richard,2015-07-15
World,Matthew,2015-07-15
U.S.,Peter,2015-07-15
Business Day,Bill,2015-07-15
Arts,Daniel,2015-07-15
Business Day,Hiroko,2015-07-15
World,William,2015-07-15
U.S.,Ron,2015-07-15
U.S.,Mitch,2015-07-15
U.S.,Ashley,2015-07-15
World,Mujib,2015-07-15
Business Day,Steven,2015-07-15
Business Day,Vindu,2015-07-15
Real Estate,Vivian,2015-07-15
Sports,Tyler,2015-07-15
N.Y. / Region,Elizabeth,2015-07-15
World,Michael,2015-07-15
Arts,Siobhan,2015-07-15
Business Day,Nathaniel,2015-07-15
Sports,Ken,2015-07-15
Opinion,Thomas,2015-07-15
Business Day,Andrew,2015-07-15
U.S.,Robert,2015-07-15
U.S.,John,2015-07-15
Business Day,Eduardo,2015-07-15
Business Day,Jack,2015-07-15
World,Saeed,2015-07-15
Sports,Andrew,2015-07-15
U.S.,James,2015-07-15
Books,Kim,2015-07-15
World,Suzanne,2015-07-15
Theater,Charles,2015-07-15
Sports,Sam,2015-07-15
Sports,Ian,2015-07-15
N.Y. / Region,Vivian,2015-07-15
World,Thomas,2015-07-15
Arts,Graham,2015-07-15
Business Day,Antony,2015-07-15
World,Ceylan,2015-07-15
Business Day,Michael,2015-07-15
Food,Martha,2015-07-15
N.Y. / Region,J.,2015-07-15
Business Day,Stephanie,2015-07-15
Food,Florence,2015-07-15
Food,Sam,2015-07-15
U.S.,Charlie,2015-07-15
World,Azam,2015-07-15
Real Estate,Choe,2015-07-15
N.Y. / Region,Jesse,2015-07-15
Food,Pete,2015-07-15
World,Ben,2015-07-15
Business Day,Paul,2015-07-15
Health,Andrew,2015-07-15
Arts,James,2015-07-15
Sports,Victor,2015-07-15
Fashion & Style,Steven,2015-07-15
World,Patrick,2015-07-15
Business Day,Emily,2015-07-15
Opinion,Pamela,2015-07-15
U.S.,Katie,2015-07-15
Arts,Neil,2015-07-15
Science,Kenneth,2015-07-15
Business Day,Michael,2015-07-15
Business Day,Robyn,2015-07-15
World,Jonathan,2015-07-15
Business Day,Nathaniel,2015-07-15
Sports,Sam,2015-07-15
U.S.,Sabrina,2015-07-15
World,Max,2015-07-15
Sports,Rob,2015-07-15
The Upshot,Kim,2015-07-15
Opinion,Eric,2015-07-15
World,Austin,2015-07-15
World,Isabel,2015-07-15
Opinion,Simon,2015-07-15
Business Day,Clifford,2015-07-15
World,David,2015-07-15
Sports,Christopher,2015-07-15
U.S.,Lizette,2015-07-15
Books,Dwight,2015-07-15
Business Day,Jack,2015-07-15
The Upshot,Josh,2015-07-15
World,Michael,2015-07-15
Arts,Sam,2015-07-15
World,David,2015-07-15
Arts,Zachary,2015-07-15
Food,Florence,2015-07-15
Food,Julia,2015-07-15
Food,Kim,2015-07-15
Food,Ligaya,2015-07-15
Food,Jennifer,2015-07-15
Food,Melissa,2015-07-15
Food,David,2015-07-15
Food,Eric,2015-07-15
Food,Ligaya,2015-07-15
Movies,Neil,2015-07-16
Movies,Neil,2015-07-16
Movies,Jeannette,2015-07-16
Movies,Stephen,2015-07-16
Movies,Stephen,2015-07-16
Movies,A.,2015-07-16
Movies,Neil,2015-07-16
Crosswords/Games,Deb,2015-07-16
Movies,Manohla,2015-07-16
Movies,Jeremy,2015-07-16
Movies,Sofia,2015-07-16
Movies,Sofia,2015-07-16
false,Maggie,2015-07-16
U.S.,Gareth,2015-07-16
Movies,Sofia,2015-07-16
Movies,Sofia,2015-07-16
false,Su,2015-07-16
Fashion & Style,Valeriya,2015-07-16
NYT Now,Andrea,2015-07-16
false,Carter,2015-07-16
Opinion,Tina,2015-07-16
U.S.,Kj,2015-07-16
false,Amy,2015-07-16
Arts,Michael,2015-07-16
N.Y. / Region,Isabella,2015-07-16
false,Vikas,2015-07-16
false,David,2015-07-16
Arts,Michael,2015-07-16
Technology,Vindu,2015-07-16
Movies,Manohla,2015-07-16
Theater,Laura,2015-07-16
false,Sara,2015-07-16
false,Ashley,2015-07-16
false,First,2015-07-16
Arts,Michael,2015-07-16
false,Eviana,2015-07-16
false,Patrick,2015-07-16
false,Susan,2015-07-16
false,Nick,2015-07-16
false,Rachel,2015-07-16
false,Patrick,2015-07-16
,International,2015-07-16
false,Maggie,2015-07-16
false,First,2015-07-16
Arts,Dave,2015-07-16
false,Alan,2015-07-16
Automobiles,Tom,2015-07-16
,International,2015-07-16
false,Anna,2015-07-16
false,Charlotte,2015-07-16
Movies,A.,2015-07-16
N.Y. / Region,Laura,2015-07-16
World,Austin,2015-07-16
false,Dealbook,2015-07-16
N.Y. / Region,Joshua,2015-07-16
NYT Now,Adeel,2015-07-16
Travel,Shivani,2015-07-16
false,Roni,2015-07-16
Health,Danielle,2015-07-16
Opinion,Katie,2015-07-16
Opinion,Katie,2015-07-16
Opinion,Charles,2015-07-16
Opinion,Joseph,2015-07-16
Opinion,J.,2015-07-16
Opinion,Nicholas,2015-07-16
Multimedia/Photos,Eric,2015-07-16
Arts,Kathryn,2015-07-16
false,First,2015-07-16
N.Y. / Region,Ileana,2015-07-16
Business Day,Michael,2015-07-16
false,Eric,2015-07-16
T Magazine,Carter,2015-07-16
U.S.,Ashley,2015-07-16
U.S.,Nicholas,2015-07-16
